Persona,Channel,TAG,Imagen,Area Negra,Area Cafe,Area Restante,Contraste,Entropia,Bordes,Frecuencia espacial media,Saturacion promedio,colores_unicos,disp_r,disp_g,disp_b,fuente_min,fuente_max,fuente_media,fuente_mediana
60,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
61,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
61,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
61,C3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
61,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
62,O1,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
62,P3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
62,C3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
62,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
63,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
63,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
63,C3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
63,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
66,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
66,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
66,C3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
66,F7,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
67,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
67,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
67,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
67,F7,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
69,O1,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
69,P3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
69,C3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
69,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
70,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
70,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
70,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
70,F7,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
71,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
71,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
71,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
71,F7,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
72,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
72,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
72,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
72,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
73,O1,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
73,P3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
73,C3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
73,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
74,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
74,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
74,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
74,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
75,O1,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
75,P3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
75,C3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
75,F7,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
76,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
76,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
76,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
76,F7,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
77,O1,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
77,P3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
77,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
77,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
78,O1,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
78,P3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
78,C3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
78,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
79,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
79,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
79,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
79,F7,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
81,O1,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
81,P3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
81,C3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
81,F7,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
82,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
82,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
82,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
82,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
83,O1,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
83,P3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
83,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
83,F7,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
84,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
84,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
84,C3,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
84,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
86,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
86,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
86,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
86,F7,0.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
87,O1,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
87,P3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
87,C3,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
87,F7,1.0,13,345031.9206781611,529402.5645511716,1199165.5147706673,1344.2026306139387,6.7348076477368375,160.0860337323066,45666.360194850975,120.34059847608025,289879,95.95031177211258,93.05801639930677,89.82340479629873,5,82,14.1,10
7,O1,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
7,P3,1.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
7,C3,1.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
7,F7,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
8,O1,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
8,P3,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
8,C3,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
8,F7,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
9,O1,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
9,P3,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
9,C3,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
9,F7,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
10,O1,1.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
10,P3,1.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
10,C3,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
10,F7,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
11,O1,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
11,P3,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
11,C3,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
11,F7,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
12,O1,1.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
12,P3,1.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
12,C3,1.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
12,F7,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
13,O1,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
13,P3,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
13,C3,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
13,F7,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
14,O1,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
14,P3,0.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
14,C3,1.0,14,290522.78001092473,1441617.6098138606,341459.6101752147,1640.1969616698516,5.541497505593443,156.96260474714293,47933.70207844529,43.193129822530864,342094,90.72546360513134,89.03560243142181,88.12306734889249,7,19,10.8,10
