Persona,TAG,Imagen,Area Negra,Area Cafe,Area Restante,Contraste,Entropia,Bordes,Frecuencia espacial media,Saturacion promedio,colores_unicos,disp_r,disp_g,disp_b,fuente_min,fuente_max,fuente_media,fuente_mediana,CH_C3,CH_F7,CH_O1,CH_P3
14,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
14,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
14,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
15,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
15,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
15,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
15,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
18,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
18,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
18,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
18,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
19,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
19,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
19,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
19,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
20,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
20,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
20,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
20,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
21,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
21,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
21,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
21,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
22,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
22,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
22,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
22,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
23,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
23,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
23,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
23,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
27,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
27,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
27,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
27,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
28,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
28,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
28,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
28,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
30,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
30,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
30,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
30,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
31,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
31,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
31,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
31,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
32,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
32,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
32,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
32,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
33,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
33,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
33,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
33,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
34,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
34,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
34,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
34,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
35,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
35,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
35,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
35,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
36,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
36,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
36,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
36,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
37,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
37,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
37,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
37,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
38,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
38,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
38,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
38,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
39,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
39,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
39,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
39,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
42,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
42,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
42,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
42,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
44,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
44,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
44,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
44,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
46,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
46,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
46,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
46,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
47,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
47,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
47,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
47,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
48,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
48,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
48,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
48,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
49,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
49,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
49,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
49,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
50,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
50,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
50,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
50,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
51,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
51,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
51,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
51,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
52,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
52,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
52,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
52,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
53,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
53,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,False,True
53,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,True,False,False,False
53,0.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,True,False,False
54,1.0,3,133283.48271324762,431029.0,1509287.5172867524,150.19720099202902,6.509014227134294,36.747745569746016,15795.297827542878,59.55131606867284,174839,63.23187961256525,72.32652621218294,68.82220915047486,8,34,15.7,9,False,False,True,False
